RMS CDW ID,General Offense Number,Offense Code,Offense Code Extension,Offense Type,Summary Offense Code,Summarized Offense Description,Date Reported,Occurred Date or Date Range Start,Occurred Date Range End,Hundred Block Location,District/Sector,Zone/Beat,Census Tract 2000,Longitude,Latitude,Location,Month,Year
47258,2014228517,2404,1,VEH-THEFT-AUTO,2400,VEHICLE THEFT,07/13/2014 01:40:00 PM,07/13/2014 10:00:00 AM,07/13/2014 01:30:00 PM,57XX BLOCK OF AIRPORT WY S,O,O3,10900.2062,-122.318668068,47.551015823,"(47.551015823, -122.318668068)",7,2014
1017642,2014228517,2404,1,VEH-THEFT-AUTO,2400,VEHICLE THEFT,07/13/2014 01:40:00 PM,07/13/2014 10:00:00 AM,07/13/2014 01:30:00 PM,57XX BLOCK OF AIRPORT WY S,O,O2,10900.2006,-122.318668072,47.55101582,"(47.55101582, -122.318668072)",7,2014
1054711,2014228478,2404,4,VEH-THEFT-MTRCYCLE,2400,VEHICLE THEFT,07/13/2014 01:01:00 PM,07/12/2014 09:45:00 PM,07/12/2014 11:30:00 PM,E UNION ST / BELMONT AV,E,E2,8400.1020,-122.32444415,47.612984252,"(47.612984252, -122.32444415)",7,2014
47254,2014228478,2404,4,VEH-THEFT-MTRCYCLE,2400,VEHICLE THEFT,07/13/2014 01:01:00 PM,07/12/2014 09:45:00 PM,07/12/2014 11:30:00 PM,E UNION ST / BELMONT AV,E,E3,8400.1011,-122.32444415,47.612984252,"(47.612984252, -122.32444415)",7,2014
1022476,2014228427,X,69,VEH-RCVD-FOR OTHER AGENCY,X,VEHICLE THEFT,07/13/2014 12:18:00 PM,07/13/2014 12:18:00 PM,,10XX BLOCK OF NE 112 ST,L,L2,1200.1005,-122.316974849,47.709785712,"(47.709785712, -122.316974849)",7,2014
47252,2014228391,2404,1,VEH-THEFT-AUTO,2400,VEHICLE THEFT,07/13/2014 11:40:00 AM,07/13/2014 12:00:00 AM,07/13/2014 11:30:00 AM,8XX BLOCK OF S SOUTHERN ST,F,F3,11200.2045,-122.321543631,47.529804103,"(47.529804103, -122.321543631)",7,2014
1041282,2014228391,2404,1,VEH-THEFT-AUTO,2400,VEHICLE THEFT,07/13/2014 11:40:00 AM,07/13/2014 12:00:00 AM,07/13/2014 11:30:00 AM,8XX BLOCK OF S SOUTHERN ST,F,F3,11200.2031,-122.321543632,47.529804104,"(47.529804104, -122.321543632)",7,2014
1109533,2014228305,2404,1,VEH-THEFT-AUTO,2400,VEHICLE THEFT,07/13/2014 10:03:00 AM,07/12/2014 09:00:00 PM,,60XX BLOCK OF SYCAMORE AV NW,B,B3,3400.1010,-122.358472063,47.673290317,"(47.673290317, -122.358472063)",7,2014
47250,2014228305,2404,1,VEH-THEFT-AUTO,2400,VEHICLE THEFT,07/13/2014 10:03:00 AM,07/12/2014 09:00:00 PM,,60XX BLOCK OF SYCAMORE AV NW,B,B2,3400.1014,-122.358472063,47.673290317,"(47.673290317, -122.358472063)",7,2014
47253,2014228205,2404,8,VEH-THEFT-TRUCK,2400,VEHICLE THEFT,07/13/2014 07:07:00 AM,07/13/2014 02:30:00 AM,07/13/2014 07:00:00 AM,15XX BLOCK OF W BERTONA ST,Q,Q1,5801.4043,-122.376906496,47.650341005,"(47.650341005, -122.376906496)",7,2014
1017637,2014228187,2404,1,VEH-THEFT-AUTO,2400,VEHICLE THEFT,07/13/2014 06:21:00 AM,07/12/2014 10:00:00 PM,,7XX BLOCK OF 9 AV,D,D3,8500.1017,-122.325729175,47.606625639,"(47.606625639, -122.325729175)",7,2014
47249,2014228187,2404,1,VEH-THEFT-AUTO,2400,VEHICLE THEFT,07/13/2014 06:21:00 AM,07/12/2014 10:00:00 PM,,7XX BLOCK OF 9 AV,E,E3,8500.1018,-122.325729168,47.606625639,"(47.606625639, -122.325729168)",7,2014
1056312,2014227417,2404,1,VEH-THEFT-AUTO,2400,VEHICLE THEFT,07/12/2014 04:21:00 PM,07/12/2014 12:01:00 AM,07/12/2014 03:30:00 PM,87XX BLOCK OF GREENWOOD AV N,B,B3,1700.3006,-122.355330165,47.693317652,"(47.693317652, -122.355330165)",7,2014
47359,2014227417,2404,1,VEH-THEFT-AUTO,2400,VEHICLE THEFT,07/12/2014 04:21:00 PM,07/12/2014 12:01:00 AM,07/12/2014 03:30:00 PM,87XX BLOCK OF GREENWOOD AV N,J,J1,1701.1005,-122.355330165,47.693317652,"(47.693317652, -122.355330165)",7,2014
460488,2014227347,2404,1,VEH-THEFT-AUTO,2400,VEHICLE THEFT,07/12/2014 03:25:00 PM,06/22/2014 01:00:00 PM,07/12/2014 03:00:00 PM,62XX BLOCK OF CARLETON AV S,O,O3,10900.2096,-122.320402551,47.546578411,"(47.546578411, -122.320402551)",6,2014
1017632,2014227347,2404,1,VEH-THEFT-AUTO,2400,VEHICLE THEFT,07/12/2014 03:25:00 PM,06/22/2014 01:00:00 PM,07/12/2014 03:00:00 PM,62XX BLOCK OF CARLETON AV S,O,O3,10900.2084,-122.320402551,47.54657841,"(47.54657841, -122.320402551)",6,2014
1074572,2014227259,2404,1,VEH-THEFT-AUTO,2400,VEHICLE THEFT,07/12/2014 01:59:00 PM,07/11/2014 05:00:00 PM,07/12/2014 01:00:00 PM,123XX BLOCK OF 23 AV NE,L,L2,700.5001,-122.304549138,47.718434613,"(47.718434613, -122.304549138)",7,2014
47343,2014227259,2404,1,VEH-THEFT-AUTO,2400,VEHICLE THEFT,07/12/2014 01:59:00 PM,07/11/2014 05:00:00 PM,07/12/2014 01:00:00 PM,123XX BLOCK OF 23 AV NE,L,L1,700.3001,-122.304549138,47.718434613,"(47.718434613, -122.304549138)",7,2014
1068672,2014227214,2404,1,VEH-THEFT-AUTO,2400,VEHICLE THEFT,07/12/2014 01:21:00 PM,07/12/2014 12:30:00 PM,07/12/2014 01:20:00 PM,35XX BLOCK OF S MORGAN ST,S,S1,11000.1000,-122.289416406,47.544328909,"(47.544328909, -122.289416406)",7,2014
47332,2014227214,2404,1,VEH-THEFT-AUTO,2400,VEHICLE THEFT,07/12/2014 01:21:00 PM,07/12/2014 12:30:00 PM,07/12/2014 01:20:00 PM,35XX BLOCK OF S MORGAN ST,S,S1,11001.2000,-122.289416406,47.544328909,"(47.544328909, -122.289416406)",7,2014
47365,2014186983,2404,1,VEH-THEFT-AUTO,2400,VEHICLE THEFT,07/12/2014 12:51:00 PM,07/12/2014 12:51:00 PM,,4XX BLOCK OF NE NORTHGATE WY,L,L2,1200.4010,-122.324615155,47.7086028,"(47.7086028, -122.324615155)",7,2014
1017654,2014186983,2404,1,VEH-THEFT-AUTO,2400,VEHICLE THEFT,07/12/2014 12:51:00 PM,07/12/2014 12:51:00 PM,,4XX BLOCK OF NE NORTHGATE WY,N,N3,1200.4005,-122.324615156,47.708602801,"(47.708602801, -122.324615156)",7,2014
47337,2014227131,2404,1,VEH-THEFT-AUTO,2400,VEHICLE THEFT,07/12/2014 12:08:00 PM,07/09/2014 06:50:00 AM,07/09/2014 07:15:00 PM,8XX BLOCK OF NW 52 ST,B,B2,4700.2017,-122.367396048,47.66642143,"(47.66642143, -122.367396048)",7,2014
1044912,2014227131,2404,1,VEH-THEFT-AUTO,2400,VEHICLE THEFT,07/12/2014 12:08:00 PM,07/09/2014 06:50:00 AM,07/09/2014 07:15:00 PM,8XX BLOCK OF NW 52 ST,J,J2,4700.2009,0,0,"(0.0, 0.0)",7,2014
47335,2014227046,2404,1,VEH-THEFT-AUTO,2400,VEHICLE THEFT,07/12/2014 10:44:00 AM,07/12/2014 05:30:00 AM,07/12/2014 10:40:00 AM,115XX BLOCK OF 40 AV NE,L,L3,800.1017,-122.285263973,47.712789262,"(47.712789262, -122.285263973)",7,2014
1029962,2014227046,2404,1,VEH-THEFT-AUTO,2400,VEHICLE THEFT,07/12/2014 10:44:00 AM,07/12/2014 05:30:00 AM,07/12/2014 10:40:00 AM,115XX BLOCK OF 40 AV NE,L,L2,800.2003,-122.285263976,47.71278926,"(47.71278926, -122.285263976)",7,2014
1105903,2014226988,2404,1,VEH-THEFT-AUTO,2400,VEHICLE THEFT,07/12/2014 09:47:00 AM,07/11/2014 10:00:00 PM,07/12/2014 09:47:00 AM,80XX BLOCK OF BURKE AV N,J,J1,2700.4003,-122.335550269,47.687807224,"(47.687807224, -122.335550269)",7,2014
47336,2014226988,2404,1,VEH-THEFT-AUTO,2400,VEHICLE THEFT,07/12/2014 09:47:00 AM,07/11/2014 10:00:00 PM,07/12/2014 09:47:00 AM,80XX BLOCK OF BURKE AV N,J,J3,2700.3004,-122.335550269,47.687807224,"(47.687807224, -122.335550269)",7,2014
1027796,2014226988,2404,1,VEH-THEFT-AUTO,2400,VEHICLE THEFT,07/12/2014 09:47:00 AM,07/12/2014 08:00:00 AM,07/12/2014 09:47:00 AM,80XX BLOCK OF BURKE AV N,J,J1,2700.4003,-122.335550265,47.687807225,"(47.687807225, -122.335550265)",7,2014
1017977,2014226925,2404,1,VEH-THEFT-AUTO,2400,VEHICLE THEFT,07/12/2014 08:30:00 AM,07/11/2014 01:00:00 PM,07/12/2014 07:45:00 AM,16XX BLOCK OF S LANE ST,G,G2,9000.2010,-122.310280934,47.596647708,"(47.596647708, -122.310280934)",7,2014
47326,2014226925,2404,1,VEH-THEFT-AUTO,2400,VEHICLE THEFT,07/12/2014 08:30:00 AM,07/11/2014 01:00:00 PM,07/12/2014 07:45:00 AM,16XX BLOCK OF S LANE ST,G,G3,9000.2038,-122.310280931,47.596647705,"(47.596647705, -122.310280931)",7,2014
1018481,2014226904,2404,1,VEH-THEFT-AUTO,2400,VEHICLE THEFT,07/12/2014 08:03:00 AM,07/12/2014 12:01:00 AM,07/12/2014 06:30:00 AM,80XX BLOCK OF 25 AV NW,B,B2,3100.1006,-122.388715756,47.687899965,"(47.687899965, -122.388715756)",7,2014
47329,2014226904,2404,1,VEH-THEFT-AUTO,2400,VEHICLE THEFT,07/12/2014 08:03:00 AM,07/12/2014 12:01:00 AM,07/12/2014 06:30:00 AM,80XX BLOCK OF 25 AV NW,J,J2,3100.1006,-122.38871575,47.687899966,"(47.687899966, -122.38871575)",7,2014
47346,2014226884,X,69,VEH-RCVD-FOR OTHER AGENCY,X,VEHICLE THEFT,07/12/2014 07:38:00 AM,07/11/2014 10:00:00 PM,07/12/2014 07:38:00 AM,124XX BLOCK OF 23 AV NE,L,L1,700.3001,-122.304549138,47.718434613,"(47.718434613, -122.304549138)",7,2014
1017624,2014226884,X,69,VEH-RCVD-FOR OTHER AGENCY,X,VEHICLE THEFT,07/12/2014 07:38:00 AM,07/11/2014 10:00:00 PM,07/12/2014 07:38:00 AM,124XX BLOCK OF 23 AV NE,L,L2,700.5001,-122.304549136,47.718434613,"(47.718434613, -122.304549136)",7,2014
47325,2014226867,2404,1,VEH-THEFT-AUTO,2400,VEHICLE THEFT,07/12/2014 06:58:00 AM,07/11/2014 11:30:00 PM,07/12/2014 06:35:00 AM,3XX BLOCK OF NE THORNTON PL,L,L2,1900.1008,-122.324629839,47.702310476,"(47.702310476, -122.324629839)",7,2014
1017622,2014226867,2404,1,VEH-THEFT-AUTO,2400,VEHICLE THEFT,07/12/2014 06:58:00 AM,07/11/2014 11:30:00 PM,07/12/2014 06:35:00 AM,3XX BLOCK OF NE THORNTON PL,N,N3,1900.4000,-122.324629837,47.702310478,"(47.702310478, -122.324629837)",7,2014
47345,2014226736,2404,1,VEH-THEFT-AUTO,2400,VEHICLE THEFT,07/12/2014 02:21:00 AM,07/11/2014 11:30:00 PM,07/12/2014 02:20:00 AM,1XX BLOCK OF NE 85 ST,L,L2,1900.3011,-122.327703654,47.690433894,"(47.690433894, -122.327703654)",7,2014
1024473,2014226736,2404,1,VEH-THEFT-AUTO,2400,VEHICLE THEFT,07/12/2014 02:21:00 AM,07/11/2014 11:30:00 PM,07/12/2014 02:20:00 AM,1XX BLOCK OF NE 85 ST,U,U1,1900.3008,-122.327703656,47.690433893,"(47.690433893, -122.327703656)",7,2014
47328,2014226638,2404,1,VEH-THEFT-AUTO,2400,VEHICLE THEFT,07/12/2014 12:50:00 AM,07/12/2014 12:50:00 AM,,107XX BLOCK OF 8 AV NE,L,L2,1200.2000,-122.320532537,47.707212647,"(47.707212647, -122.320532537)",7,2014
1020027,2014226638,2404,1,VEH-THEFT-AUTO,2400,VEHICLE THEFT,07/12/2014 12:50:00 AM,07/12/2014 12:50:00 AM,,107XX BLOCK OF 8 AV NE,N,N3,1200.6000,-122.320532543,47.707212646,"(47.707212646, -122.320532543)",7,2014
1017620,2014226638,2404,1,VEH-THEFT-AUTO,2400,VEHICLE THEFT,07/12/2014 12:50:00 AM,07/12/2014 12:50:00 AM,,107XX BLOCK OF 8 AV NE,N,N3,1200.6000,-122.320532543,47.707212646,"(47.707212646, -122.320532543)",7,2014
1018517,2014226525,2404,1,VEH-THEFT-AUTO,2400,VEHICLE THEFT,07/11/2014 11:13:00 PM,07/11/2014 11:00:00 PM,07/11/2014 11:20:00 PM,22XX BLOCK OF 1 AV,M,M1,8002.2001,-122.345863105,47.612990813,"(47.612990813, -122.345863105)",7,2014
47532,2014226525,2404,1,VEH-THEFT-AUTO,2400,VEHICLE THEFT,07/11/2014 11:13:00 PM,07/11/2014 11:00:00 PM,07/11/2014 11:20:00 PM,22XX BLOCK OF 1 AV,D,D1,8002.2005,-122.345863107,47.612990814,"(47.612990814, -122.345863107)",7,2014
1018305,2014226494,2404,8,VEH-THEFT-TRUCK,2400,VEHICLE THEFT,07/11/2014 10:49:00 PM,07/06/2014 12:00:00 AM,07/10/2014 05:00:00 PM,15XX BLOCK OF NE 98 ST,L,L2,2000.2005,-122.310880272,47.700331171,"(47.700331171, -122.310880272)",7,2014
47521,2014226494,2404,8,VEH-THEFT-TRUCK,2400,VEHICLE THEFT,07/11/2014 10:49:00 PM,07/06/2014 12:00:00 AM,07/10/2014 05:00:00 PM,15XX BLOCK OF NE 98 ST,L,L2,2000.2006,-122.310880272,47.70033117,"(47.70033117, -122.310880272)",7,2014
47538,2014226401,2404,1,VEH-THEFT-AUTO,2400,VEHICLE THEFT,07/11/2014 09:50:00 PM,07/11/2014 07:30:00 PM,07/11/2014 09:00:00 PM,50XX BLOCK OF 15 AV NE,U,U1,4400.3006,-122.311926819,47.665660547,"(47.665660547, -122.311926819)",7,2014
1018173,2014226401,2404,1,VEH-THEFT-AUTO,2400,VEHICLE THEFT,07/11/2014 09:50:00 PM,07/11/2014 07:30:00 PM,07/11/2014 09:00:00 PM,50XX BLOCK OF 15 AV NE,U,U3,4400.3005,-122.311926818,47.665660546,"(47.665660546, -122.311926818)",7,2014
1039483,2014226401,2404,1,VEH-THEFT-AUTO,2400,VEHICLE THEFT,07/11/2014 09:50:00 PM,07/11/2014 07:30:00 PM,07/11/2014 09:00:00 PM,50XX BLOCK OF 15 AV NE,U,U3,4400.3005,-122.311926818,47.665660546,"(47.665660546, -122.311926818)",7,2014
1017613,2014226376,2404,1,VEH-THEFT-AUTO,2400,VEHICLE THEFT,07/11/2014 09:28:00 PM,07/11/2014 01:00:00 AM,07/11/2014 10:30:00 AM,18XX BLOCK OF BROADWAY,E,E1,7400.4000,-122.320845161,47.618155415,"(47.618155415, -122.320845161)",7,2014
47527,2014226376,2404,1,VEH-THEFT-AUTO,2400,VEHICLE THEFT,07/11/2014 09:28:00 PM,07/11/2014 01:00:00 AM,07/11/2014 10:30:00 AM,18XX BLOCK OF BROADWAY,E,E2,7402.2000,-122.320845161,47.618155416,"(47.618155416, -122.320845161)",7,2014
47526,2014226355,2404,1,VEH-THEFT-AUTO,2400,VEHICLE THEFT,07/11/2014 09:12:00 PM,07/08/2014 11:30:00 AM,07/11/2014 08:00:00 PM,5XX BLOCK OF LAKESIDE AV S,G,G3,8900.1006,-122.287210125,47.597257362,"(47.597257362, -122.287210125)",7,2014
1017611,2014226355,2404,1,VEH-THEFT-AUTO,2400,VEHICLE THEFT,07/11/2014 09:12:00 PM,07/08/2014 11:30:00 AM,07/11/2014 08:00:00 PM,5XX BLOCK OF LAKESIDE AV S,G,G3,8900.1008,-122.287210127,47.597257358,"(47.597257358, -122.287210127)",7,2014
1019823,2014226372,2404,1,VEH-THEFT-AUTO,2400,VEHICLE THEFT,07/11/2014 08:51:00 PM,07/07/2014 07:00:00 PM,07/11/2014 08:30:00 PM,4XX BLOCK OF 14 AV,G,G1,8600.1020,-122.314174128,47.604952703,"(47.604952703, -122.314174128)",7,2014
47529,2014226148,2404,1,VEH-THEFT-AUTO,2400,VEHICLE THEFT,07/11/2014 06:50:00 PM,07/10/2014 06:00:00 PM,07/11/2014 06:45:00 PM,E OLIVE PL / BELLEVUE AV,E,E1,7402.3010,-122.326820196,47.617074328,"(47.617074328, -122.326820196)",7,2014
1020173,2014226148,2404,1,VEH-THEFT-AUTO,2400,VEHICLE THEFT,07/11/2014 06:50:00 PM,07/10/2014 06:00:00 PM,07/11/2014 06:45:00 PM,E OLIVE PL / BELLEVUE AV,E,E1,7400.5008,-122.326820196,47.617074327,"(47.617074327, -122.326820196)",7,2014
1072020,2014226093,2404,1,VEH-THEFT-AUTO,2400,VEHICLE THEFT,07/11/2014 06:22:00 PM,07/11/2014 06:22:00 PM,07/11/2014 06:22:00 PM,56XX BLOCK OF 47 AV SW,W,W2,10600.5008,-122.392404592,47.551251239,"(47.551251239, -122.392404592)",7,2014
47668,2014226093,2404,1,VEH-THEFT-AUTO,2400,VEHICLE THEFT,07/11/2014 06:22:00 PM,07/11/2014 06:22:00 PM,07/11/2014 06:22:00 PM,56XX BLOCK OF 47 AV SW,W,W2,10600.5020,-122.392404592,47.551251239,"(47.551251239, -122.392404592)",7,2014
1017641,2014226051,2404,1,VEH-THEFT-AUTO,2400,VEHICLE THEFT,07/11/2014 05:50:00 PM,07/11/2014 07:45:00 AM,07/11/2014 03:30:00 PM,4XX BLOCK OF 23 AV,G,G3,8800.4004,-122.302797175,47.605660244,"(47.605660244, -122.302797175)",7,2014
47651,2014226051,2404,1,VEH-THEFT-AUTO,2400,VEHICLE THEFT,07/11/2014 05:50:00 PM,07/11/2014 07:45:00 AM,07/11/2014 03:30:00 PM,4XX BLOCK OF 23 AV,G,G2,8800.2008,-122.302797176,47.605660243,"(47.605660243, -122.302797176)",7,2014
47486,2014225949,2404,1,VEH-THEFT-AUTO,2400,VEHICLE THEFT,07/11/2014 04:23:00 PM,07/11/2014 12:00:00 AM,07/11/2014 04:15:00 PM,12 AV / E HOWELL ST,E,E2,7500.4001,-122.316891472,47.617599042,"(47.617599042, -122.316891472)",7,2014
1023316,2014225949,2404,1,VEH-THEFT-AUTO,2400,VEHICLE THEFT,07/11/2014 04:23:00 PM,07/11/2014 12:00:00 AM,07/11/2014 04:15:00 PM,12 AV / E HOWELL ST,C,C2,7500.4001,-122.316891472,47.617599042,"(47.617599042, -122.316891472)",7,2014
1017608,2014225795,X,69,VEH-RCVD-FOR OTHER AGENCY,X,VEHICLE THEFT,07/11/2014 03:18:00 PM,07/11/2014 02:37:00 PM,,137XX BLOCK OF 32 AV NE,L,L1,100.2005,-122.293700883,47.729169582,"(47.729169582, -122.293700883)",7,2014
47525,2014225795,X,69,VEH-RCVD-FOR OTHER AGENCY,X,VEHICLE THEFT,07/11/2014 03:18:00 PM,07/11/2014 02:37:00 PM,,137XX BLOCK OF 32 AV NE,L,L1,100.2005,-122.293700888,47.72916958,"(47.72916958, -122.293700888)",7,2014
1017607,2014225725,X,69,VEH-RCVD-FOR OTHER AGENCY,X,VEHICLE THEFT,07/11/2014 01:31:00 PM,07/11/2014 01:31:00 PM,,70XX BLOCK OF 16 AV NE,U,U1,2600.2007,-122.31095088,47.68031531,"(47.68031531, -122.31095088)",7,2014
47519,2014225725,X,69,VEH-RCVD-FOR OTHER AGENCY,X,VEHICLE THEFT,07/11/2014 01:31:00 PM,07/11/2014 01:31:00 PM,,70XX BLOCK OF 16 AV NE,U,U1,2600.2013,-122.31095088,47.68031531,"(47.68031531, -122.31095088)",7,2014
47477,2014225545,2404,1,VEH-THEFT-AUTO,2400,VEHICLE THEFT,07/11/2014 11:01:00 AM,07/10/2014 02:00:00 PM,07/11/2014 10:45:00 AM,1XX BLOCK OF NE 112 ST,L,L2,1200.4002,-122.327971199,47.709953563,"(47.709953563, -122.327971199)",7,2014
1021924,2014225545,2404,1,VEH-THEFT-AUTO,2400,VEHICLE THEFT,07/11/2014 11:01:00 AM,07/10/2014 02:00:00 PM,07/11/2014 10:45:00 AM,1XX BLOCK OF NE 112 ST,N,N3,1200.4004,-122.327971198,47.709953561,"(47.709953561, -122.327971198)",7,2014
47473,2014225387,2404,1,VEH-THEFT-AUTO,2400,VEHICLE THEFT,07/11/2014 07:54:00 AM,07/10/2014 10:00:00 PM,07/11/2014 07:45:00 AM,25XX BLOCK OF YALE AV E,D,D3,6100.4005,-122.32710452,47.64261125,"(47.64261125, -122.32710452)",7,2014
1019362,2014225387,2404,1,VEH-THEFT-AUTO,2400,VEHICLE THEFT,07/11/2014 07:54:00 AM,07/10/2014 10:00:00 PM,07/11/2014 07:45:00 AM,25XX BLOCK OF YALE AV E,C,C1,6100.4003,-122.327104526,47.64261125,"(47.64261125, -122.327104526)",7,2014
1017602,2014225327,2404,1,VEH-THEFT-AUTO,2400,VEHICLE THEFT,07/11/2014 07:03:00 AM,07/10/2014 09:30:00 PM,07/11/2014 07:03:00 AM,82XX BLOCK OF INTERLAKE AV N,J,J1,2700.6007,-122.340474384,47.689631321,"(47.689631321, -122.340474384)",7,2014
47482,2014225327,2404,1,VEH-THEFT-AUTO,2400,VEHICLE THEFT,07/11/2014 07:03:00 AM,07/10/2014 09:30:00 PM,07/11/2014 07:03:00 AM,82XX BLOCK OF INTERLAKE AV N,J,J3,2700.4002,-122.340474385,47.689631321,"(47.689631321, -122.340474385)",7,2014
1017593,2014225264,X,69,VEH-RCVD-FOR OTHER AGENCY,X,VEHICLE THEFT,07/11/2014 05:07:00 AM,07/11/2014 05:07:00 AM,,17XX BLOCK OF S BENNETTE ST,O,O3,,0,0,"(0.0, 0.0)",7,2014
1033144,2014225093,2404,1,VEH-THEFT-AUTO,2400,VEHICLE THEFT,07/10/2014 11:35:00 PM,07/05/2014 10:30:00 AM,07/10/2014 11:00:00 PM,39XX BLOCK OF 1 AV NE,J,J3,5100.3007,-122.327891096,47.654621251,"(47.654621251, -122.327891096)",7,2014
47769,2014225093,2404,1,VEH-THEFT-AUTO,2400,VEHICLE THEFT,07/10/2014 11:35:00 PM,07/05/2014 10:30:00 AM,07/10/2014 11:00:00 PM,39XX BLOCK OF 1 AV NE,B,B3,5100.3013,-122.327891092,47.654621253,"(47.654621253, -122.327891092)",7,2014
1017640,2014225055,2404,1,VEH-THEFT-AUTO,2400,VEHICLE THEFT,07/10/2014 10:57:00 PM,06/26/2014 10:30:00 PM,06/27/2014 06:30:00 AM,50XX BLOCK OF 16 AV NE,U,U3,4400.3006,-122.310789999,47.665652042,"(47.665652042, -122.310789999)",6,2014
1022470,2014225054,2404,1,VEH-THEFT-AUTO,2400,VEHICLE THEFT,07/10/2014 10:40:00 PM,07/10/2014 08:00:00 PM,07/10/2014 10:40:00 PM,17 AV NW / NW MARKET ST,B,B2,4700.4001,-122.378886876,47.668669817,"(47.668669817, -122.378886876)",7,2014
47764,2014225054,2404,1,VEH-THEFT-AUTO,2400,VEHICLE THEFT,07/10/2014 10:40:00 PM,07/10/2014 08:00:00 PM,07/10/2014 10:40:00 PM,17 AV NW / NW MARKET ST,B,B1,4700.3020,-122.378886875,47.668669817,"(47.668669817, -122.378886875)",7,2014
47749,2014224694,2404,1,VEH-THEFT-AUTO,2400,VEHICLE THEFT,07/10/2014 05:46:00 PM,07/10/2014 03:54:00 PM,07/10/2014 05:00:00 PM,42XX BLOCK OF 4 AV NW,B,B2,4800.3014,-122.361875648,47.658357769,"(47.658357769, -122.361875648)",7,2014
1017591,2014224694,2404,1,VEH-THEFT-AUTO,2400,VEHICLE THEFT,07/10/2014 05:46:00 PM,07/10/2014 03:54:00 PM,07/10/2014 05:00:00 PM,42XX BLOCK OF 4 AV NW,J,J2,4800.3048,-122.361875651,47.658357768,"(47.658357768, -122.361875651)",7,2014
47907,2014224594,2404,1,VEH-THEFT-AUTO,2400,VEHICLE THEFT,07/10/2014 04:47:00 PM,07/09/2014 12:00:00 AM,07/09/2014 04:41:00 AM,NE 56 ST / BROOKLYN AV NE,U,U1,4400.2020,-122.314161482,47.669436363,"(47.669436363, -122.314161482)",7,2014
1028264,2014224594,2404,1,VEH-THEFT-AUTO,2400,VEHICLE THEFT,07/10/2014 04:47:00 PM,07/09/2014 12:00:00 AM,07/09/2014 04:41:00 AM,NE 56 ST / BROOKLYN AV NE,U,U3,4400.5009,-122.314161482,47.669436362,"(47.669436362, -122.314161482)",7,2014
1031495,2014224539,2404,1,VEH-THEFT-AUTO,2400,VEHICLE THEFT,07/10/2014 04:10:00 PM,07/09/2014 11:00:00 PM,07/10/2014 08:00:00 AM,6XX BLOCK OF NW 83 ST,B,B3,2900.3002,-122.364659654,47.689108439,"(47.689108439, -122.364659654)",7,2014
47751,2014224539,2404,1,VEH-THEFT-AUTO,2400,VEHICLE THEFT,07/10/2014 04:10:00 PM,07/09/2014 11:00:00 PM,07/10/2014 08:00:00 AM,6XX BLOCK OF NW 83 ST,J,J2,2900.1004,-122.364659655,47.689108439,"(47.689108439, -122.364659655)",7,2014
1017701,2014224369,2404,4,VEH-THEFT-MTRCYCLE,2400,VEHICLE THEFT,07/10/2014 01:51:00 PM,07/08/2014 06:00:00 PM,07/09/2014 02:00:00 PM,3XX BLOCK OF HARVARD AV E,E,E1,7400.2004,-122.322033079,47.621520294,"(47.621520294, -122.322033079)",7,2014
47986,2014224369,2404,4,VEH-THEFT-MTRCYCLE,2400,VEHICLE THEFT,07/10/2014 01:51:00 PM,07/08/2014 06:00:00 PM,07/09/2014 02:00:00 PM,3XX BLOCK OF HARVARD AV E,E,E1,7401.2006,-122.322033078,47.621520292,"(47.621520292, -122.322033078)",7,2014
1023507,2014224334,2404,1,VEH-THEFT-AUTO,2400,VEHICLE THEFT,07/10/2014 01:16:00 PM,07/09/2014 08:00:00 PM,07/10/2014 12:15:00 PM,18XX BLOCK OF E LYNN ST,C,C3,6200.4004,-122.308120312,47.639552192,"(47.639552192, -122.308120312)",7,2014
1014979,2014224334,2404,1,VEH-THEFT-AUTO,2400,VEHICLE THEFT,07/10/2014 01:16:00 PM,07/09/2014 08:00:00 PM,07/10/2014 12:15:00 PM,18XX BLOCK OF E LYNN ST,C,C3,6200.4004,-122.308120312,47.639552192,"(47.639552192, -122.308120312)",7,2014
47750,2014224334,2404,1,VEH-THEFT-AUTO,2400,VEHICLE THEFT,07/10/2014 01:16:00 PM,07/09/2014 08:00:00 PM,07/10/2014 12:15:00 PM,18XX BLOCK OF E LYNN ST,C,C2,6200.2030,-122.308120313,47.639552192,"(47.639552192, -122.308120313)",7,2014
1124952,2014224376,2404,1,VEH-THEFT-AUTO,2400,VEHICLE THEFT,07/10/2014 01:10:00 PM,07/10/2014 02:00:00 AM,07/10/2014 01:30:00 PM,21XX BLOCK OF E MERCER ST,C,C1,7600.1004,-122.30410928,47.624401368,"(47.624401368, -122.30410928)",7,2014
47746,2014224376,2404,1,VEH-THEFT-AUTO,2400,VEHICLE THEFT,07/10/2014 01:10:00 PM,07/10/2014 02:00:00 AM,07/10/2014 01:30:00 PM,21XX BLOCK OF E MERCER ST,C,C2,7600.1014,-122.30410928,47.624401368,"(47.624401368, -122.30410928)",7,2014
